doc_id,split,image_path,annotation_path,form_items,words_count,question_count,answer_count,header_count,other_count,text_preview
88547278_88547279,train,data/raw/funsd/dataset/training_data/images/88547278_88547279.png,data/raw/funsd/dataset/training_data/annotations/88547278_88547279.json,40,229,19,16,2,3,"Sizes: Binding 88547278 Date: Qty: TEL: FAX: 19 Quotation Request APPLIED GRAPHICS Lorillard One Park Avenue New York, NY 10016 Attn: Neil Toumey Quotation To: July 7, 1993 Estimate No: 4854- 5 Account Executive: Peter Faucetta Jr. Quantities and Description: H/D 8 Pk. Wide Header 4 C/P + 2 Hits Day"
89368010,train,data/raw/funsd/dataset/training_data/images/89368010.png,data/raw/funsd/dataset/training_data/annotations/89368010.json,41,156,16,22,1,2,DATE 16/3/82 APPROVALS Accept Accept Accept 89368010 RA/QA FORM 9 FINAL REPORT AMENDMENT Study Name Study Number Initiation Date Date of Final Report (Review Completed Date) Part of Final Report to be Amended (Exact location) The attached is an addition to the I- 1725.001 Final Report 27 April 1982 
89386032,train,data/raw/funsd/dataset/training_data/images/89386032.png,data/raw/funsd/dataset/training_data/annotations/89386032.json,18,93,6,6,3,3,"EPL Multiple 1419A Species Mice 89386032 EXPERIMENTAL PATHOLOGY LABORATORIES, INC. QUALITY ASSURANCE REPORT CERTIFICATION Client Name Study Director Study Title Test Article Borriston Laboratories, Inc. Client Study No. Dr. William O. Iverson Pathologist Dr. Charley E. Gilmore Bioassay of Cigarette "
89817999_8002,train,data/raw/funsd/dataset/training_data/images/89817999_8002.png,data/raw/funsd/dataset/training_data/annotations/89817999_8002.json,29,155,13,12,2,2,TO FROM: SUBJECT: DISTRIBUTION ☑ 89817999 R. H. ORCUTT J. J. BUXTON SUBMISSION DATE: FEB 17 MAR 16 MAY 11 JULY 6 STYLE LIGHTS PROGRESS REPORT EFFECTIVENESS OF PRE- SELL (REPORT ON FEB. 17 ONLY). % OF DISTRIBUTION ACHIEVED IN RETAIL OUTLETS: 62% CLASSIFIED CALLS 10% ANNUAL CALLS PROMOTIONAL IMPACT: 
89867723,train,data/raw/funsd/dataset/training_data/images/89867723.png,data/raw/funsd/dataset/training_data/annotations/89867723.json,58,209,29,17,2,10,"file PRODUCT JOB# yes yes Director Manager no no Facility: Agency: Incidence Facility: Agency: 89867723 DATE X X MARKETING RESEARCH PROJECT APPROVAL April 27, 1981 (To be filled out by Marketing Research Department) New Products PROJECT TITLE No Side Stream Smoke Focus Groups 5546/ 1481 Research Des"
91104867,train,data/raw/funsd/dataset/training_data/images/91104867.png,data/raw/funsd/dataset/training_data/annotations/91104867.json,56,91,14,35,2,5,"17,000 8.000 16.000 19.000 25,500 18,000 20,000 29,000 4,000 10,000 8,500 10.000 6450 6460 6470 6560 Consumer Consumer Consumer Special 30,000 28,000 20,000 42,000 4,500) (10,000) (13,000) Sales ITEM Division Department LT-1.71 60,000 32,500 92,500 120,000 27,500 APPROVAL APPROVAL 91104867 DEPARTMEN"
91161344_91161347,train,data/raw/funsd/dataset/training_data/images/91161344_91161347.png,data/raw/funsd/dataset/training_data/annotations/91161344_91161347.json,148,255,71,72,4,1,TO: PRODUCT EF1 5546/478 Alabama Alaska Arizona Arkansas California Colorada Connecticut Delaware Florida Georgia Hawaii x x x x x x x x x x x x x x x x x x x x x x x x x x x x x x x x x x x x x Oklahoma Oregon Tennessee Texas Utah Vermont Virginia Washington Wisconsin Wyoming Louisiana Maine Maryla
91315069_91315070,train,data/raw/funsd/dataset/training_data/images/91315069_91315070.png,data/raw/funsd/dataset/training_data/annotations/91315069_91315070.json,26,82,17,3,4,2,TO: FROM: SUBJECT: DISTRIBUTION: ACCOUNT 100'S 9131506 R. H. ORCUTT SUBMISSION DATE: OCT 3 ☐ OCT 31 ☐ DEC 26 ☐ JAN 23 ☐ HARLEY- DAVIDSON 100'S CIGARETTES PROGRESS REPORT EFFECTIVENESS OF PRE- SELL (REPORT ON OCT. 3 ONLY). DIRECT ACCOUNT AND CHAIN VOIDS (USE X TO INDICATE A VOID). NO. STORES LTS. 100
91355841,train,data/raw/funsd/dataset/training_data/images/91355841.png,data/raw/funsd/dataset/training_data/annotations/91355841.json,34,94,8,24,1,1,"DATE: MANUFACTURER: CC: 91355841 COMPETITIVE ACTIVITIES AND PROMOTIONS A. L. EVERETT, MANAGER, CHAIN ACCOUNTS - ATLANTA, GA REPORTED BY: SEPT. 27, 1991 BROWN & WILLIAMSON BRAND (S) PROMOTED: KOOL CIGARETTES TYPE OF PROMOTION: SEE ATTACHMENTS HOW WIDESPREAD? OTHER COMMENTS: A. H. TISCH R. H. ORCUTT M"
91356315,train,data/raw/funsd/dataset/training_data/images/91356315.png,data/raw/funsd/dataset/training_data/annotations/91356315.json,35,100,9,24,1,1,"DATE: MANUFACTURER: 9135631 CC: COMPETITIVE ACTIVITIES AND PROMOTIONS REPORTED BY: VAL THURMAN, DIVISION MANAGER, LOUISVILLE, KY 4/ 26/ 91 SOURCE OF INFORMATION: SHORT STOP FOOD MARTS. LOUISVILLE, KY PHILIP MORRIS BRAND (S) PROMOTED: MARLBORO CIGARETTES TYPE OF PROMOTION: CARTON PROMOTION SWEEPSTAKE"
91361993,train,data/raw/funsd/dataset/training_data/images/91361993.png,data/raw/funsd/dataset/training_data/annotations/91361993.json,40,108,11,5,1,23,"DATE: TIME: MANUFACTURER: 91361993 cc: NEW COMPETITIVE PRODUCTS C. M. WIECHMANN, D. M. , LUBBOCK, TX REPORTED BY 10 /5 /92 R. J. REYNOLDS CARDINAL CIGARETTES (11 PACKINGS) BRAND NAME: TYPE OF PRODUCT: SIZE OR SIZES: LIST PRICE: EXTENT OF DISTRIBUTION: OTHER INFORMATION: SEE ATTACHMENT K. P. Augustyn"
91372360,train,data/raw/funsd/dataset/training_data/images/91372360.png,data/raw/funsd/dataset/training_data/annotations/91372360.json,33,138,10,11,4,8,"DATE TIME NAME: OFFICE: NAME: OFFICE: 11/4/93 COMMENTS: cc: 91372360 Lorillard TOBACCO COMPANY Nov. 4 93 16:33 KONICA FAX 285 P. 1 101 N. CLASSEN BLVD. SUITE 102. OKLAHOMA CITY OK. 73118 TELEPHONE 405) 543- 0455 or 04600460 FACSIMILE COVER PAGE 3:28 CST The following document, including cover page i"
91391286,train,data/raw/funsd/dataset/training_data/images/91391286.png,data/raw/funsd/dataset/training_data/annotations/91391286.json,44,104,20,20,2,2,"FROM: TO: CC: MEDIA CIRCULATION 1 5/19/93 11/30/93 25,461 PACK 2/3/93 8482 1.54 9076 91391286 COUPON CODE REGISTRATION FORM THOM SMITH VINCE LOSITO T. BAYLIES, L GIORDANO, V. LINDSLEY, M. MCGLYNN, S RAPISARLDI, B. maj HARLEY- DAVIDSON MAGAZINE- HOT ROD BRANDS(S) APPLICABLE ISSUE FREQUENCY/ YEAR SPAC"
91391310,train,data/raw/funsd/dataset/training_data/images/91391310.png,data/raw/funsd/dataset/training_data/annotations/91391310.json,41,85,20,17,3,1,"FROM: TO: CC: MEDIA SPACE/COLOR CIRCULATION M. BORSINI COUPON OCR-DEC 10/11/93 6/30/94 NATIONAL $.50 PACK 8/06/93 8470 916 80% 91391310 Marine B COUPON CODE REGISTRATION FORM VINCE LOSITO T. BAYLIES, L. GIORDANO V. LINDSLEY, J. SCHNEFF, S. RAPISARLDI, N, DISCENZA E LUNDBERG HARLEY -DAVIDSON DTS CPNS"
91581919,train,data/raw/funsd/dataset/training_data/images/91581919.png,data/raw/funsd/dataset/training_data/annotations/91581919.json,42,158,21,17,1,3,"Account Agency SS: Date 1/31/88 Insert Signed 91581919 4th New Albany Tribune advertisements. Bookkeeper MAR 08 RECO AFFIDAVIT OF PERFORMANCE From Newspaper New Albany Tribune Harley Davidson Cigarettes Lorillard Media Service State of County of Indiana ) Floyd ) Before me a Notary Public, personall"
91856041_6049,train,data/raw/funsd/dataset/training_data/images/91856041_6049.png,data/raw/funsd/dataset/training_data/annotations/91856041_6049.json,32,77,15,9,6,2,"HOURS: SPECIFICS: ☑ ☑ 0006 91856041 SPECIAL EVENT INFORMATION SHEET GENERAL INFORMATION: EVENT NAME: EVENT LOCATION: EVENT DATES: The USO Spring Festival 42nd- 57th Street, New York NY June 3, 1995 MONDAY- FRIDAY SATURDAY- SUNDAY llam- 6pm check applicable box(es): # OF BOOTH(S) ☐ SAMPLING & PREMIUM"
91903177,train,data/raw/funsd/dataset/training_data/images/91903177.png,data/raw/funsd/dataset/training_data/annotations/91903177.json,38,108,27,2,5,4,TO: FROM: ITEMS URBAN 198– 09-Apr-96 91903177 REQFORM K. A. SPARROW DATE TO NYO: DIV. NAME/ NO: SPECIAL EVENT REQUEST FORM NAME OF EVENT: * DATE OF EVENT: SAMPLES/ ITEMS REQUIRED: SAMPLE 10'S (400 PACKS PER CASE) # CASES NEWPORT K. S. NEWPORT 100'S NEWPORT LTS K. S. NEWPORT LTS. 100 KENT III K. S. K
91914407,train,data/raw/funsd/dataset/training_data/images/91914407.png,data/raw/funsd/dataset/training_data/annotations/91914407.json,30,111,9,7,6,8,"1 COMPANY TOBACCO Lorillard DATE: NAME: OFFICE: 14 NAME: COMMENTS: CC: 91914407 06/ 29/ 94 08: 25 LORILLARD 25 JAX SALES GENERAL NY 001 9143 PHILLIPS HWY. SUITE 120. JACKSONVILLE, FL 32256 TELEPHONE (904) 464 0800 FAX (904) 464 744 FACSIMILE COVER PAGE 6- 29- 94 TOTAL PAGES (INCLUDING COVER SHEET) P"
91939637,train,data/raw/funsd/dataset/training_data/images/91939637.png,data/raw/funsd/dataset/training_data/annotations/91939637.json,41,133,26,6,5,4,TO: FROM: DATE COUNTER POSTER FLOOR DATE: FROM TO TRUE PACKING PACKING TRUE MERCHANDISE: Date: 91939637 TRUE $3.00 CARTON COUPON PROMOTION PROMOTIONAL PERIOD: CONSUMER OFFER: DISPLAY BRANDS: DISPLAY AGREEMENT: May- June 1992 $3 Off Store Redeemable Carton Coupon Lorillard Representative will supply 
91974562,train,data/raw/funsd/dataset/training_data/images/91974562.png,data/raw/funsd/dataset/training_data/annotations/91974562.json,40,109,20,16,2,2,"FROM: TO: CC: KENT 1 MEDIA CIRCULATION 00862 490 890 91974562 COUPON CODE REGISTRATION FORM THOM SMITH VINCE LOSITO D. WEST, L. GIORDANO, V. LINDSLEY, A. SADOVNICK S. RAPISARLDI B. DAVIN. A. Pasheluk KENT HEAVY UP TEST DIRECT MAIL CPNS New Names BRANDS(S) APPLICABLE DIRECT MAIL ISSUE FREQUENCY/ YEAR"
92039708_9710,train,data/raw/funsd/dataset/training_data/images/92039708_9710.png,data/raw/funsd/dataset/training_data/annotations/92039708_9710.json,23,77,14,3,2,4,TO: FROM: SUBJECT: 92039708 SUBMISSION DATE MAY 27 ☐ JUN 24 ☐ AUG 26 ☐ OCT 07 ☐ MAVERICK SPECIALS- PROGRESS REPORT R. B. SPELL EFFECTIVENESS OF: Pre- Sell Booklet /Coupon Maverick /Harley B1 G1 F (Report on May 27 only) PRE- SELL BOOKLET/ COUPON MAVERICK/ HARLEY B1 G1 F COMPETITIVE PROMOTIONAL ACTIV
92081358_1359,train,data/raw/funsd/dataset/training_data/images/92081358_1359.png,data/raw/funsd/dataset/training_data/annotations/92081358_1359.json,54,159,22,24,2,6,DIVISION: 80% 5% 5% 10% 100% 0 0% 8 3% 162 53% 76 25% 100% 19% 57 303 Liquor ANNUALS TOTAL % 92081358 URBAN CENTER INITIATIVE ASSIGNMENT PROFILE 11/30/93 17:07 708 369 1422 LORILLARD CHI 002/003 Chicago South LIST THE INFORMATION BELOW AS IT PERTAINS TO THE URBAN CENTER PORTION OF YOUR ASSIGNMENT ON
92091873,train,data/raw/funsd/dataset/training_data/images/92091873.png,data/raw/funsd/dataset/training_data/annotations/92091873.json,71,215,28,33,6,4,"Location Division Invitations: Mugs Posters 720 40 20 100 50 Unknown #Requested Date Rec'd Attendees: Counter Floor Posters 15 9 100 40 35 10 Food Cleanliness Service Fair Average X X X Excellent cc: 92091873 6/ 12/ 95 NEWPORT RACING EVENT SURVEY Leguna Seca, Monterey, Ca San Jose/ 933 T. L. Roberts"
92094746,train,data/raw/funsd/dataset/training_data/images/92094746.png,data/raw/funsd/dataset/training_data/annotations/92094746.json,68,154,35,17,8,8,LORILLARD DATE 28 SCOPE: AREA REGION DIVISION x POOR FAIR GOOD EXCELLENT POOR POOR POOR FAIR FAIR FAIR GOOD GOOD GOOD EXCELLENT EXCELLENT EXCELLENT x x x 28728 x x YES YES NO 92094746 N/ A NO* *EXPLAIN: COMMENTS: OTHER* *EXPLAIN: 09/ 08/ 95 16: 17 214 340 9308 NYO SLS GEN 00 /003 SPECIAL PROMOTION E
92094751,train,data/raw/funsd/dataset/training_data/images/92094751.png,data/raw/funsd/dataset/training_data/annotations/92094751.json,71,197,35,21,9,6,LORILLARD DATE SCOPE: *EXPLAIN: AREA REGION DIVISION OTHER* EXCELLENT EXCELLENT EXCELLENT EXCELLENT GOOD GOOD GOOD GOOD POOR FAIR FAIR POOR POOR FAIR FAIR POOR COMMENTS: *EXPLAIN: YES NO* NO YES 92094751 28 x x x x X x 09 /07 /35 15 15:48:48 317 8450971 001 /002 SPECIAL PROMOTION EVALUATION 03/ 07/ 
92298125,train,data/raw/funsd/dataset/training_data/images/92298125.png,data/raw/funsd/dataset/training_data/annotations/92298125.json,20,142,6,4,2,8,"TO: FROM: DATE: RE: PAGES: 92298125 JAN 19 96 05:27 PM AB RESEARCH ASSOC. P 1/ 16 AB Research Associates, Inc. TELECOPIER TRANSMITTAL COVER SHEET Revisions MARY MAZZA Pam Churchill JAN 19. 1995 (Including this cover sheet) CIGARETTE QUESTIONNAIRE Here is yet another version of the questionnaire. Ple"
92314414,train,data/raw/funsd/dataset/training_data/images/92314414.png,data/raw/funsd/dataset/training_data/annotations/92314414.json,31,243,11,9,2,9,"530: PAYROLL: 700 OTHER (Date) (Signature) 92314414 LOEWS/ LORILLARD PUBLIC AFFAIRS COMMITTEE CONTRIBUTION IDENTITY CARD 274- 38- 3042 ANDREW TISCH COMPLETE EITHER A OR B BELOW: A. I hereby authorize, until further notice, a voluntary contribution by salary deduction to the Loews/ Lorillard Public A"
92327794,train,data/raw/funsd/dataset/training_data/images/92327794.png,data/raw/funsd/dataset/training_data/annotations/92327794.json,19,77,7,5,2,5,"TO: FROM: DATE: P.1/8 8 92327794 Jul 22 93 02:42PM LORILLARD TOBACCO 919 373 6917 Lorillard TOBACCO COMPANY 2525E Market Street, P.O. Box 21688, Greensboro, North Carolina 27420 1688 VIA FACSIMILE (919) 378- 001 Ron Goldbrenner Becky Hayden July 22, 1993 NUMBER OF PAGES (INCLUDING COVER SHEET): OUR "
92433599_92433601,train,data/raw/funsd/dataset/training_data/images/92433599_92433601.png,data/raw/funsd/dataset/training_data/annotations/92433599_92433601.json,39,145,13,12,4,10,"Name Address City Novato State Telephone CA Defendant Plaintiff ( X ) ( ) X ) 92433599 1 94948 ( PRELIMINARY FACT SHEET NEW FILING - ASBESTOS LITIGATION (See General Order No. 29) (In Re: Complex Litigation) 1. Name, address and telephone number of law firm representing claimant: BRAYTON, GISVOLD. &"
92586242,train,data/raw/funsd/dataset/training_data/images/92586242.png,data/raw/funsd/dataset/training_data/annotations/92586242.json,33,84,16,9,6,2,"HOURS: SPECIFICS: (S) ☑ ☑ 92586242 3056 Newport pleasure! SPECIAL EVENT INFORMATION SHEET GENERAL INFORMATION: EVENT NAME: EVENT LOCATION: EVENT DATES: Upper Madisor Avenue Festival 68th -86th Street New York, NY June 4, 1995 MONDAY- FRIDAY SATURDAY- SUNDAY 11 am - 6 pm check applicable box(es) # OF"
92657311_7313,train,data/raw/funsd/dataset/training_data/images/92657311_7313.png,data/raw/funsd/dataset/training_data/annotations/92657311_7313.json,31,107,16,10,3,2,"TO: FROM: SUBJECT: DISTRIBUTION: X ACCOUNT NONE 92657311 100'S SUBMISSION DATE: R. B. SPELL S. J. Farnham HARLEY DAVIDSON 100'S CIGARETTES PROGRESS REPORT OCT 3 OCT 31 DEC 26 JAN 23, 1995 EFFECTIVENESS OF SELL (REPORT ON OCT 3 ONLY). DIRECT ACCOUNT AND CHAIN VOIDS (USE X TO INDICATE A VOID). NO. STO"
92657391,train,data/raw/funsd/dataset/training_data/images/92657391.png,data/raw/funsd/dataset/training_data/annotations/92657391.json,37,135,12,15,4,6,"Lorillard DATE: TIME: 3 NAME: OFFICE: NAME: OFFICE: COMMENTS: cc: 92657391 12/ 29/ 94 10: 14 713 591 0204 LORILLARD HOUS. NEW YORK SALES 001/ 003 FACSIMILE COVER PAGE 12/ 28/ 94 10: 15 The following document, including cover page is pages long. PLEASE TRANSMIT THIS DOCUMENT TO: FAX PHONE NUMBER: R. "
93213298,train,data/raw/funsd/dataset/training_data/images/93213298.png,data/raw/funsd/dataset/training_data/annotations/93213298.json,67,188,30,26,7,4,"Division Location Mugs Invitations: Posters Counter Floor Posters Fair Average Excellent Food Cleanliness Service Attendees: 10 8 8 2 0 0 0 0 0 0 0 10 X X X 10 93213298 NEWPORT RACING EVENT SURVEY Detroit - MCA R. L. Lavoie Division Mgr Date (s) DETROIT GRAND PRIX June 11, 1995 Date Submitted July 6"
93329540,train,data/raw/funsd/dataset/training_data/images/93329540.png,data/raw/funsd/dataset/training_data/annotations/93329540.json,42,115,11,29,1,1,"DATE: TIME: MANUFACTURER: cc: 93329540 NEW COMPETITIVE PRODUCTS REPORTED BY: A. REID, DIVISION MANAGER, SAN FRANCISCO, CA 8/ 13/ 93 AMERICAN TOBACCO COMPANY SPECIAL 10' s BRAND NAME: TYPE OF PRODUCT: SIZE OR SIZES: LIST PRICE: EXTENT OF DISTRIBUTION: OTHER INFORMATION: SEE ATTACHED COPY OF CIRCULAR "
93351929_93351931,train,data/raw/funsd/dataset/training_data/images/93351929_93351931.png,data/raw/funsd/dataset/training_data/annotations/93351929_93351931.json,48,111,22,21,4,1,"FROM: TO: CC: MEDIA September Pack Rebecca Magazines: Newspapers: Magazines: Newspaper: 93351929 COUPON CODE REGISTRATION FORM JESSICA ARATO VINCE LOSITO K. AUGUSTYN. L. GIORDANO, M. McGLYNN, S. RAPISARLDI BRANDS (S) APPLICABLE ISSUE FREQUENCY/ YEAR SPACE/ COLOR COUPON ISSUE DATE COUPON EXPIRATION D"
93380187,train,data/raw/funsd/dataset/training_data/images/93380187.png,data/raw/funsd/dataset/training_data/annotations/93380187.json,70,155,22,41,2,5,"FAXED FROM: TO: CC: TRUE 560,000 PROVIDENCE CAMDEN CONCORD SPRINGFIELD BALTIMORE HARTFORD SYRACUSE ROCHESTER BUFFALO DC WILMINGTON ALBANY 57288 1143 COUPON CODE REGISTRATION FORM -95 92 EXHIBIT MICHELLE LEPRE V. M. LOSITO S. A. RAPISARLDI J BAYLIES K. P. AUGUSTYN M. McGLYNN - BRAND(S) APPLICABLE - M"
93455715,train,data/raw/funsd/dataset/training_data/images/93455715.png,data/raw/funsd/dataset/training_data/annotations/93455715.json,37,144,8,27,1,1,"DATE: MANUFACTURERS: 4/7/88 93455715 cc: COMPETITIVE ACTIVITIES AND PROMOTIONS REPORTED BY: R. E. Klein, Regional Sales Manager, Cleveland, OH SOURCE OF INFORMATION: Best Cigarette Co., Mentor, OH R. J. REYNOLDS AND PHILIP MORRIS TYPE OF PROMOTION: SEE ATTACHED CORRESPONDENCE REGARDING: - R. J. REYN"
82092117,test,data/raw/funsd/dataset/testing_data/images/82092117.png,data/raw/funsd/dataset/testing_data/annotations/82092117.json,28,227,10,9,3,6,TO: DATE: 3 Fax: NOTE: 82092117 614 -466 -5087 Dec 10 '98 17 :46 P. 01 ATT. GEN. ADMIN. OFFICE Attorney General Betty D. Montgomery CONFIDENTIAL FACSIMILE TRANSMISSION COVER SHEET (614) 466- 5087 FAX NO. George Baroody (336) 335- 7392 FAX NUMBER: PHONE NUMBER: (336) 335- 7363 NUMBER OF PAGES INCLUDI
82200067_0069,test,data/raw/funsd/dataset/testing_data/images/82200067_0069.png,data/raw/funsd/dataset/testing_data/annotations/82200067_0069.json,64,181,21,31,5,7,TO: FROM: x SUBJECT: DIVISION: DIVISION: DIVISION: DIVISION: REGION: DIVISION: DIVISION: DIVISION: 225 27 15 31 18 19 20 82200067 09/ 17/ 97 10: 55 603 841 1898 LORILLARD PTLD ☑ 001 K. A. Sparrow T. D. Blachly OLD GOLD MENTHOL LIGHTS & ULTRA LIGHTS 100'S PROGRESS REPORT AUG 4 SEP 15 MAY 12 JUN 23 (O
82250337_0338,test,data/raw/funsd/dataset/testing_data/images/82250337_0338.png,data/raw/funsd/dataset/testing_data/annotations/82250337_0338.json,36,216,17,14,2,3,TO: FROM: DATE: MANUFACTURER: BRAND: Oct. Dec. Jan. Nov. X B&W 82250337 COMPETITIVE PRODUCT INTRODUCTION PROGRESS REPORT Sam Zolot Kool Waterfall All Packings TYPE OF PACKINGS: D. J. Landro 2- Dec- 97 REPORTING PERIODS: TEST MARKET GEOGRAPHY: Divisions 621 and 627 wisconsin PRICE POINT: FULLS $ P/ V
82251504,test,data/raw/funsd/dataset/testing_data/images/82251504.png,data/raw/funsd/dataset/testing_data/annotations/82251504.json,42,228,20,11,3,8,17 cc: : From: Area: Region: 5 X Chains: Independents: 82251504 11/05/97 11: 03 813 384 0683 LORILLARD TAMPA GREENSBOR 0002/ 003 Retail Excel Progress Report Submission for: Distribution by/ to: DM to RSM 1st of Month RSM to R W. C. 10th D. O. S. R. W. Caldarella Kent B. Mills July 31 August 29 Sept
82252956_2958,test,data/raw/funsd/dataset/testing_data/images/82252956_2958.png,data/raw/funsd/dataset/testing_data/annotations/82252956_2958.json,42,108,24,10,4,4,AUG 4 SEP 15 JUN 23 MAY 12 REGION: DIVISION: 7 7 TO: FROM: SUBJECT: OLOGOLD.XLS 82252956 GEOGRAPHY DISTRIBUTION 144/14 93 K. A. Sparrow SUBMISSION DATE D. J. Landro OLD GOLD MENTHOL LIGHTS & ULTRA LIGHTS 100'S PROGRESS REPORT (ONLY IF PARTIAL REGION CONTINUE WITH DIVISION (S) SCOPE) DIVISION NAME: D
82253058_3059,test,data/raw/funsd/dataset/testing_data/images/82253058_3059.png,data/raw/funsd/dataset/testing_data/annotations/82253058_3059.json,43,189,17,15,2,9,82253058 LORILLARD TO: FROM: DATE: AUG SEPT OCT NOV MANUFACTURER BRAND: X 12/ 10/ 36 09: 51 317 8450977 001/ 002 COMPETITIVE PRODUCT INTRODUCTION PROGRESS REPORT MRS. K. A. SPARROW R. J. Reynolds Camel Menthol Full Flavor Box and Light Box TYPE OF PACKINGS: R. G. Ryan 12/ 10/ 96 REPORTING PERIODS: (
82253245_3247,test,data/raw/funsd/dataset/testing_data/images/82253245_3247.png,data/raw/funsd/dataset/testing_data/annotations/82253245_3247.json,70,234,25,37,2,6,TO: FROM: SUBJECT: X PRE- SELL DISTRIBUTION Sheetz 18 150 183 21 82 106 87 5 23 35 43 Kroger cvs 82253245 K. A. Sparrow R. E. Lane SUBMISSION DATE JUNE 30 AUG 11 SEP 22 NOV 10 STYLE LOW PRICE PROGRESS REPORT EFFECTIVENESS OF: Transition Plan (Report on June 30 only) Overall pre- sell efforts were su
82253362_3364,test,data/raw/funsd/dataset/testing_data/images/82253362_3364.png,data/raw/funsd/dataset/testing_data/annotations/82253362_3364.json,105,230,32,62,5,6,TO: FROM: SUBJECT: ☑ GEOGRAPHY REGION: FULL X DIVISION: FULL PARTIAL PARTIAL DISTRIBUTION 20 15 29 44 17 34 15 20 22 27 15 37 Chevron Exxon Walgreen's ? ? ? ? ? ? ? 115 38 217 38 27 70 177 82253362 MAVPROGO K. A. Sparrow SUBMISSION DATE MAY 19 ☐ JUN 30 ☐ AUG 11 ☐ SEP 22 J. L. McGinnis MAVERICK SPECI
82254765,test,data/raw/funsd/dataset/testing_data/images/82254765.png,data/raw/funsd/dataset/testing_data/annotations/82254765.json,47,117,22,17,3,5,"TO: FROM: 1/24/97 2 1 1 1 ITEMS zbulan 82254765 01/17/97 REQFORM 1500 500 K. A. SPARROW DATE TO NYO: S. Reindel Nassau/ 107 DIV. NAME/ NO: 1997 SPECIAL EVENT REQUEST FORM NAME OF EVENT: ""DATE OF EVENT: 3/18/97 H. Levinson Tradeshow SAMPLE 10'S (400 PACKS PER CASE) SAMPLES/ ITEMS REQUIRED: NEWPORT K."
82491256,test,data/raw/funsd/dataset/testing_data/images/82491256.png,data/raw/funsd/dataset/testing_data/annotations/82491256.json,19,70,10,7,1,1,"COURT: JUDGE: Asbestos CASE FORM CASE NAME: LORILLARD ENTITIES: DATE FILED: DATE SERVED: CASE TYPE: PLAINTIFF COUNSEL: LORILLARD COUNSEL: TRIAL DATE: Wartnick, Chaber, Harowitz, Smith & Tigerman Madelyn J. Chaber 101 California Street, Suite 2200 San Francisco, California 94111 415 986- 5566 August "
82504862,test,data/raw/funsd/dataset/testing_data/images/82504862.png,data/raw/funsd/dataset/testing_data/annotations/82504862.json,18,65,10,6,1,1,"COURT: Asbestos JUDGE: CASE FORM CASE NAME: LORILLARD ENTITIES DATE FILED DATE SERVED CASE TYPE: PLAINTIEE'S COUNSEL: LORILLARD COUNSEL: TRIAL DATE: 82504862 946225115 Wartnick Chaber, Harowitz, Smith& Tigerman StephenM. Tigerman 101 California Street Suite 2200 San Francisco California 94111 August"
82562350,test,data/raw/funsd/dataset/testing_data/images/82562350.png,data/raw/funsd/dataset/testing_data/annotations/82562350.json,36,192,18,9,2,7,"Fax LORILLARD TOBACCO COMPANY 001/004 To: Fax: CC: Re: From: Date: Fax: Pages: Urgent 4 Comments: CONFIDENTIALITY NOTE Telephone: 82562350 05/01/00 10:21 612 894 9690 LORILLARD RGNY 11 Mr. Randy Spell Rick Redfield May 1, 2000 952 894- 9690 Mr. Fred Paternostro Legal- lowa For Review Please Comment "
82573104,test,data/raw/funsd/dataset/testing_data/images/82573104.png,data/raw/funsd/dataset/testing_data/annotations/82573104.json,17,150,5,4,1,7,"82573104 Date: To: From: Room: MESSAGE: COVINGTON & BURLING xc: RB5 12- 9- 99 RECEIVED DEC -9 1999 R B. SPELL 1201 Pennsylvania Avenue, N W. P. O. Box 7566 Washington D. C. 20044- 7566 (202) 662- 6000 Fax Numbers (202) 662 6291 or (202) 737 0528 Fax Operator (202) 662- 6280 THIS FACSIMILE TRANSMISSI"
82837252,test,data/raw/funsd/dataset/testing_data/images/82837252.png,data/raw/funsd/dataset/testing_data/annotations/82837252.json,24,113,12,9,1,2,"DATE: TIME: MRA MANUFACTURER: cc: 82837252 NEW COMPETITIVE PRODUCTS REPORTED BY: BOBBY MILLS, REGIONAL SALES MGR., INDIANAPOLIS, IN 8/ 10/ 90 SOURCE OF INFORMATION: HALL RODECAP, NOBLESVILLE, IN B & W VICEROY KING BOX AND VICEROY LIGHTS KING BOX BRAND NAME: TYPE OF PRODUCT: SIZE OR SIZES: LIST PRICE"
83443897,test,data/raw/funsd/dataset/testing_data/images/83443897.png,data/raw/funsd/dataset/testing_data/annotations/83443897.json,33,195,12,12,2,7,"DATE: COMPANY: PHONE: FROM: PHONE: MESSAGE: YES NO 2 X 83443897 JAN 11 '99 16: 29 FR 8220 TO 3212128557HC02N P. 01 DICKSTEIN SHAPIRO MORING OSHINSKY FAX TRANSMISSION January 11, 1999 L8557 002 Dewey Tedder Lorillard Tobacco Company 336/ 373- 6917 336/ 373- 6750 Andy Zausner and Rob Mangas 202/ 828- "
83553333_3334,test,data/raw/funsd/dataset/testing_data/images/83553333_3334.png,data/raw/funsd/dataset/testing_data/annotations/83553333_3334.json,51,232,14,31,1,5,"Sender Date To Reference November 12, 1999 6 Message: 8355333 11/ 12/ 99 19: 32 FAA 212 450 4800 DPW 1048 UUZ/ DUS DAVIS POLK & WARDWELL Fax Transmittal 450 Lexington Avenue New York, NY 10017 212- 450- 4000 Charles Duggan Number of Pages (this page included) Sender Voice Number If problems receivin"
